"Customer ID","cohort_month","Country","Number of unique Invoice","recency_days","frequency","monetary","r_score","f_score","m_score"
17149.0,2010-09-01 00:00:00.000,United Kingdom,1,450,6,143.10,1,1,1
14370.0,2010-02-01 00:00:00.000,United Kingdom,9,450,49,1092.13,1,3,3
13041.0,2010-04-01 00:00:00.000,United Kingdom,4,450,35,799.13,1,2,3
15685.0,2010-09-01 00:00:00.000,United Kingdom,1,449,17,55.98,1,2,1
15629.0,2010-06-01 00:00:00.000,United Kingdom,4,449,77,2240.90,1,4,4
12482.0,2010-02-01 00:00:00.000,Sweden,32,449,207,21893.53,1,5,5
15962.0,2010-09-01 00:00:00.000,United Kingdom,1,448,58,295.83,1,3,2
15362.0,2009-12-01 00:00:00.000,United Kingdom,2,448,40,613.08,1,3,3
16371.0,2010-09-01 00:00:00.000,United Kingdom,1,448,11,157.20,1,1,1
12554.0,2010-09-01 00:00:00.000,Spain,1,448,26,468.50,1,2,2
13443.0,2010-01-01 00:00:00.000,United Kingdom,7,448,205,1247.71,1,5,4
15911.0,2009-12-01 00:00:00.000,United Kingdom,10,447,261,1401.55,1,5,4
12543.0,2010-09-01 00:00:00.000,Spain,1,447,43,980.25,1,3,3
13998.0,2010-05-01 00:00:00.000,United Kingdom,3,446,31,566.70,1,2,2
18089.0,2010-09-01 00:00:00.000,United Kingdom,1,446,10,428.45,1,1,2
16524.0,2010-01-01 00:00:00.000,United Kingdom,2,445,54,308.14,1,3,2
13465.0,2010-05-01 00:00:00.000,United Kingdom,2,445,34,931.12,1,2,3
13702.0,2010-09-01 00:00:00.000,United Kingdom,1,445,5,135.18,1,1,1
17055.0,2010-09-01 00:00:00.000,United Kingdom,1,445,30,239.55,1,2,1
12850.0,2010-09-01 00:00:00.000,United Kingdom,1,445,2,330.00,1,1,2
14668.0,2010-09-01 00:00:00.000,United Kingdom,1,444,12,111.63,1,1,1
14906.0,2010-09-01 00:00:00.000,United Kingdom,3,444,3,-66.98,1,1,1
16886.0,2010-09-01 00:00:00.000,United Kingdom,2,444,16,0.00,1,1,1
12751.0,2010-09-01 00:00:00.000,Brazil,1,444,62,268.27,1,3,2
17161.0,2010-09-01 00:00:00.000,United Kingdom,1,443,52,856.01,1,3,3
15966.0,2010-09-01 00:00:00.000,United Kingdom,2,443,32,399.58,1,2,2
13424.0,2010-09-01 00:00:00.000,United Kingdom,2,443,41,557.92,1,3,2
16646.0,2010-09-01 00:00:00.000,United Kingdom,2,443,30,675.05,1,2,3
14933.0,2010-09-01 00:00:00.000,Channel Islands,5,443,5,885.00,1,1,3
14182.0,2010-04-01 00:00:00.000,United Kingdom,5,443,52,660.07,1,3,3
17840.0,2010-09-01 00:00:00.000,United Kingdom,1,443,55,185.72,1,3,1
14372.0,2009-12-01 00:00:00.000,United Kingdom,3,442,39,830.18,1,3,3
13910.0,2010-09-01 00:00:00.000,United Kingdom,1,442,1,-127.66,1,1,1
13205.0,2010-09-01 00:00:00.000,United Kingdom,1,442,1,2803.20,1,1,4
13288.0,2010-02-01 00:00:00.000,United Kingdom,6,442,12,892.16,1,1,3
15761.0,2010-09-01 00:00:00.000,United Kingdom,1,442,5,143.05,1,1,1
16857.0,2010-09-01 00:00:00.000,United Kingdom,1,442,11,352.80,1,1,2
13264.0,2010-09-01 00:00:00.000,United Kingdom,1,442,38,722.56,1,3,3
18107.0,2010-09-01 00:00:00.000,United Kingdom,1,441,39,167.13,1,3,1
17743.0,2010-09-01 00:00:00.000,United Kingdom,2,441,5,208.85,1,1,1
14992.0,2010-09-01 00:00:00.000,United Kingdom,1,441,27,210.50,1,2,1
17021.0,2010-04-01 00:00:00.000,United Kingdom,6,441,48,1182.22,1,3,3
17032.0,2009-12-01 00:00:00.000,United Kingdom,13,441,246,2150.06,1,5,4
16675.0,2010-08-01 00:00:00.000,United Kingdom,2,441,23,608.86,1,2,3
14094.0,2010-09-01 00:00:00.000,United Kingdom,2,439,48,334.27,1,3,2
14611.0,2010-04-01 00:00:00.000,United Kingdom,3,438,39,599.38,1,3,3
15616.0,2010-09-01 00:00:00.000,United Kingdom,1,437,13,317.11,1,1,2
16636.0,2010-03-01 00:00:00.000,United Kingdom,4,437,73,3802.04,1,3,5
16264.0,2010-09-01 00:00:00.000,United Kingdom,2,437,66,837.53,1,3,3
13687.0,2010-09-01 00:00:00.000,United Kingdom,1,437,45,11880.84,1,3,5
17280.0,2010-09-01 00:00:00.000,United Kingdom,1,437,6,118.86,1,1,1
14228.0,2010-06-01 00:00:00.000,United Kingdom,3,437,38,745.50,1,3,3
14634.0,2010-05-01 00:00:00.000,United Kingdom,7,437,118,1971.82,1,4,4
15871.0,2010-09-01 00:00:00.000,United Kingdom,1,436,5,33.10,1,1,1
18049.0,2010-04-01 00:00:00.000,United Kingdom,2,436,95,556.52,1,4,2
16237.0,2010-09-01 00:00:00.000,United Kingdom,1,436,7,136.65,1,1,1
12964.0,2010-09-01 00:00:00.000,United Kingdom,1,436,26,132.24,1,2,1
13701.0,2010-09-01 00:00:00.000,United Kingdom,2,436,10,159.55,1,1,1
13281.0,2010-04-01 00:00:00.000,United Kingdom,3,436,26,306.45,1,2,2
13433.0,2010-01-01 00:00:00.000,United Kingdom,5,436,25,656.87,1,2,3
12946.0,2010-09-01 00:00:00.000,United Kingdom,1,436,20,324.45,1,2,2
13797.0,2010-03-01 00:00:00.000,United Kingdom,4,436,80,1168.45,1,4,3
16783.0,2010-09-01 00:00:00.000,United Kingdom,1,436,25,391.95,1,2,2
14843.0,2010-09-01 00:00:00.000,United Kingdom,1,436,9,211.80,1,1,1
17257.0,2010-09-01 00:00:00.000,United Kingdom,2,435,15,192.73,1,1,1
13105.0,2010-09-01 00:00:00.000,United Kingdom,1,435,1,72.00,1,1,1
12661.0,2010-09-01 00:00:00.000,Sweden,1,435,11,162.00,1,1,1
14230.0,2010-06-01 00:00:00.000,United Kingdom,3,435,33,979.80,1,2,3
13729.0,2010-01-01 00:00:00.000,United Kingdom,5,435,44,676.43,1,3,3
16522.0,2010-09-01 00:00:00.000,United Kingdom,2,435,18,433.36,1,2,2
14707.0,2010-05-01 00:00:00.000,United Kingdom,2,435,2,139.20,1,1,1
13966.0,2010-09-01 00:00:00.000,United Kingdom,1,434,22,390.86,1,2,2
12806.0,2010-04-01 00:00:00.000,Netherlands,4,434,67,2878.96,1,3,5
14742.0,2010-09-01 00:00:00.000,United Kingdom,1,434,34,579.85,1,2,2
16958.0,2010-09-01 00:00:00.000,United Kingdom,1,434,74,809.44,1,3,3
16044.0,2010-09-01 00:00:00.000,United Kingdom,1,434,19,340.84,1,2,2
14269.0,2010-09-01 00:00:00.000,United Kingdom,2,434,20,261.68,1,2,2
17533.0,2010-10-01 00:00:00.000,United Kingdom,1,434,1,34.80,1,1,1
14225.0,2010-01-01 00:00:00.000,United Kingdom,5,434,91,2015.12,1,4,4
12696.0,2010-01-01 00:00:00.000,Finland,3,434,50,801.15,1,3,3
15190.0,2010-10-01 00:00:00.000,United Kingdom,1,433,40,834.44,1,3,3
15451.0,2010-04-01 00:00:00.000,United Kingdom,2,433,63,233.21,1,3,1
16472.0,2010-04-01 00:00:00.000,United Kingdom,2,433,39,789.60,1,3,3
18266.0,2010-10-01 00:00:00.000,United Kingdom,1,433,14,251.10,1,1,1
15420.0,2009-12-01 00:00:00.000,United Kingdom,6,433,56,743.00,1,3,3
16864.0,2010-04-01 00:00:00.000,United Kingdom,2,433,17,409.25,1,2,2
17380.0,2010-06-01 00:00:00.000,United Kingdom,4,433,11,643.75,1,1,3
13380.0,2010-10-01 00:00:00.000,United Kingdom,1,432,3,62.40,1,1,1
15196.0,2009-12-01 00:00:00.000,United Kingdom,2,432,43,316.25,1,3,2
14254.0,2010-10-01 00:00:00.000,United Kingdom,1,432,23,601.03,1,2,3
14310.0,2010-10-01 00:00:00.000,United Kingdom,1,432,22,492.10,1,2,2
15859.0,2010-10-01 00:00:00.000,United Kingdom,1,431,22,438.46,1,2,2
14392.0,2010-10-01 00:00:00.000,United Kingdom,1,431,14,266.40,1,1,2
16331.0,2010-03-01 00:00:00.000,United Kingdom,6,431,34,2037.70,1,2,4
16312.0,2010-10-01 00:00:00.000,United Kingdom,1,431,10,171.15,1,1,1
16799.0,2010-09-01 00:00:00.000,United Kingdom,3,431,107,491.03,1,4,2
14579.0,2010-10-01 00:00:00.000,United Kingdom,1,431,25,105.56,1,2,1
14455.0,2010-08-01 00:00:00.000,United Kingdom,5,431,82,594.86,1,4,3
15884.0,2009-12-01 00:00:00.000,United Kingdom,3,431,16,243.75,1,2,1
13326.0,2010-10-01 00:00:00.000,United Kingdom,1,431,13,281.76,1,1,2
13367.0,2010-10-01 00:00:00.000,United Kingdom,1,431,20,510.20,1,2,2
12486.0,2010-10-01 00:00:00.000,Sweden,1,431,49,1037.28,1,3,3
13920.0,2010-05-01 00:00:00.000,United Kingdom,5,431,88,1734.88,1,4,4
12768.0,2010-09-01 00:00:00.000,Korea,2,431,20,0.00,1,2,1
15778.0,2010-10-01 00:00:00.000,United Kingdom,1,430,17,307.95,1,2,2
14302.0,2009-12-01 00:00:00.000,United Kingdom,3,430,28,742.90,1,2,3
14169.0,2010-09-01 00:00:00.000,United Kingdom,2,430,67,624.43,1,3,3
14328.0,2010-09-01 00:00:00.000,United Kingdom,3,430,3,-445.06,1,1,1
18244.0,2010-07-01 00:00:00.000,United Kingdom,2,430,19,568.64,1,2,2
14063.0,2009-12-01 00:00:00.000,United Kingdom,13,430,44,-3767.20,1,3,1
13290.0,2010-09-01 00:00:00.000,United Kingdom,3,430,3,-208.63,1,1,1
14991.0,2010-10-01 00:00:00.000,United Kingdom,1,429,21,314.67,1,2,2
16300.0,2010-02-01 00:00:00.000,United Kingdom,3,429,249,1392.43,1,5,4
15490.0,2010-10-01 00:00:00.000,United Kingdom,2,429,29,188.10,1,2,1
14663.0,2010-10-01 00:00:00.000,United Kingdom,2,429,68,490.60,1,3,2
14492.0,2010-03-01 00:00:00.000,United Kingdom,10,429,104,1574.36,1,4,4
14802.0,2010-09-01 00:00:00.000,United Kingdom,6,429,6,-1502.98,1,1,1
17657.0,2010-10-01 00:00:00.000,United Kingdom,1,429,7,126.00,1,1,1
13306.0,2010-10-01 00:00:00.000,United Kingdom,1,429,4,53.65,1,1,1
15413.0,2009-12-01 00:00:00.000,United Kingdom,7,429,27,-2531.38,1,2,1
16760.0,2010-10-01 00:00:00.000,United Kingdom,1,429,17,228.00,1,2,1
12975.0,2009-12-01 00:00:00.000,United Kingdom,8,429,118,1993.99,1,4,4
14120.0,2010-10-01 00:00:00.000,United Kingdom,1,429,1,-23.80,1,1,1
16490.0,2010-09-01 00:00:00.000,United Kingdom,2,429,16,179.16,1,1,1
15736.0,2010-09-01 00:00:00.000,United Kingdom,3,429,106,1717.27,1,4,4
13022.0,2010-10-01 00:00:00.000,Belgium,1,429,5,65.30,1,1,1
13674.0,2010-10-01 00:00:00.000,United Kingdom,2,429,16,215.88,1,1,1
18284.0,2010-10-01 00:00:00.000,United Kingdom,2,429,29,436.68,1,2,2
13818.0,2010-10-01 00:00:00.000,United Kingdom,1,429,5,61.28,1,1,1
13861.0,2010-06-01 00:00:00.000,United Kingdom,3,428,23,251.31,1,2,1
16307.0,2010-05-01 00:00:00.000,United Kingdom,3,428,75,1194.92,1,3,4
17008.0,2010-10-01 00:00:00.000,United Kingdom,1,428,1,81.36,1,1,1
13556.0,2010-09-01 00:00:00.000,United Kingdom,2,428,9,200.82,1,1,1
13423.0,2010-10-01 00:00:00.000,United Kingdom,1,428,12,217.03,1,1,1
13785.0,2010-09-01 00:00:00.000,United Kingdom,4,428,30,542.49,1,2,2
17127.0,2009-12-01 00:00:00.000,United Kingdom,5,428,37,1155.03,1,2,3
17249.0,2010-10-01 00:00:00.000,United Kingdom,1,428,27,68.03,1,2,1
14118.0,2010-10-01 00:00:00.000,United Kingdom,1,428,15,458.45,1,1,2
12903.0,2010-10-01 00:00:00.000,United Kingdom,1,428,41,833.53,1,3,3
13567.0,2010-06-01 00:00:00.000,United Kingdom,5,427,204,1078.59,1,5,3
14266.0,2010-10-01 00:00:00.000,United Kingdom,1,427,1,40.56,1,1,1
17424.0,2010-10-01 00:00:00.000,United Kingdom,1,427,1,-176.96,1,1,1
15600.0,2010-04-01 00:00:00.000,United Kingdom,5,427,74,1178.71,1,3,3
16166.0,2010-01-01 00:00:00.000,United Kingdom,4,427,26,327.48,1,2,2
16269.0,2010-09-01 00:00:00.000,United Kingdom,2,427,54,714.59,1,3,3
15931.0,2010-10-01 00:00:00.000,United Kingdom,1,427,14,239.90,1,1,1
14909.0,2010-02-01 00:00:00.000,United Kingdom,5,427,82,1380.98,1,4,4
13776.0,2010-01-01 00:00:00.000,United Kingdom,8,427,8,-340.17,1,1,1
15614.0,2009-12-01 00:00:00.000,United Kingdom,7,427,85,3008.86,1,4,5
13360.0,2010-01-01 00:00:00.000,United Kingdom,7,427,73,1464.10,1,3,4
16111.0,2010-10-01 00:00:00.000,United Kingdom,1,427,75,562.48,1,3,2
16568.0,2010-03-01 00:00:00.000,United Kingdom,2,427,5,1020.90,1,1,3
17196.0,2010-10-01 00:00:00.000,United Kingdom,1,427,104,352.90,1,4,2
15080.0,2010-07-01 00:00:00.000,United Kingdom,2,427,31,546.25,1,2,2
13257.0,2010-09-01 00:00:00.000,United Kingdom,3,427,9,117.95,1,1,1
16329.0,2009-12-01 00:00:00.000,United Kingdom,4,427,115,1703.07,1,4,4
14322.0,2010-02-01 00:00:00.000,United Kingdom,6,426,17,384.30,1,2,2
14186.0,2010-03-01 00:00:00.000,United Kingdom,5,426,104,1550.63,1,4,4
14564.0,2009-12-01 00:00:00.000,Channel Islands,5,426,113,2519.32,1,4,4
14425.0,2009-12-01 00:00:00.000,United Kingdom,5,426,41,635.89,1,3,3
13406.0,2010-03-01 00:00:00.000,United Kingdom,3,426,10,557.22,1,1,2
12862.0,2010-08-01 00:00:00.000,United Kingdom,2,425,133,1008.32,1,4,3
17465.0,2009-12-01 00:00:00.000,United Kingdom,9,425,144,2533.64,1,4,4
17518.0,2010-03-01 00:00:00.000,United Kingdom,2,425,77,329.42,1,3,2
13537.0,2010-09-01 00:00:00.000,United Kingdom,2,425,42,717.85,1,3,3
15177.0,2010-10-01 00:00:00.000,United Kingdom,1,425,26,948.93,1,2,3
15418.0,2010-05-01 00:00:00.000,United Kingdom,2,424,69,452.32,1,3,2
14571.0,2010-10-01 00:00:00.000,United Kingdom,1,424,31,161.65,1,2,1
14590.0,2009-12-01 00:00:00.000,United Kingdom,28,424,218,2884.29,1,5,5
17264.0,2010-10-01 00:00:00.000,United Kingdom,1,423,84,279.59,1,4,2
14319.0,2009-12-01 00:00:00.000,United Kingdom,2,423,27,476.95,1,2,2
17635.0,2010-04-01 00:00:00.000,United Kingdom,4,423,75,1256.83,1,3,4
17755.0,2010-10-01 00:00:00.000,United Kingdom,1,423,10,-72.23,1,1,1
17273.0,2010-10-01 00:00:00.000,United Kingdom,1,423,12,141.12,1,1,1
14568.0,2010-09-01 00:00:00.000,Channel Islands,2,423,48,909.50,1,3,3
17710.0,2010-10-01 00:00:00.000,United Kingdom,1,423,20,293.50,1,2,2
13912.0,2010-10-01 00:00:00.000,United Kingdom,1,423,7,124.95,1,1,1
12655.0,2010-10-01 00:00:00.000,France,1,423,16,261.35,1,1,2
16039.0,2010-03-01 00:00:00.000,United Kingdom,3,423,33,449.65,1,2,2
17104.0,2010-10-01 00:00:00.000,United Kingdom,1,423,19,474.03,1,2,2
13968.0,2010-10-01 00:00:00.000,United Kingdom,1,422,8,123.66,1,1,1
14263.0,2010-10-01 00:00:00.000,United Kingdom,1,422,16,322.93,1,2,2
16263.0,2010-10-01 00:00:00.000,United Kingdom,1,422,24,351.01,1,2,2
14846.0,2010-10-01 00:00:00.000,United Kingdom,2,422,13,406.80,1,1,2
14838.0,2009-12-01 00:00:00.000,United Kingdom,2,422,71,773.67,1,3,3
13541.0,2010-05-01 00:00:00.000,United Kingdom,3,422,12,717.90,1,1,3
17944.0,2010-10-01 00:00:00.000,United Kingdom,1,422,26,75.41,1,2,1
15151.0,2010-07-01 00:00:00.000,United Kingdom,2,422,57,2085.61,1,3,4
13909.0,2010-07-01 00:00:00.000,United Kingdom,2,422,39,286.60,1,3,2
13440.0,2010-09-01 00:00:00.000,United Kingdom,10,422,70,1213.95,1,3,4
17182.0,2009-12-01 00:00:00.000,United Kingdom,2,422,6,321.30,1,1,2
13378.0,2010-10-01 00:00:00.000,United Kingdom,1,422,1,-756.40,1,1,1
16238.0,2010-10-01 00:00:00.000,United Kingdom,1,422,6,63.66,1,1,1
13770.0,2009-12-01 00:00:00.000,United Kingdom,4,421,48,785.37,1,3,3
17851.0,2009-12-01 00:00:00.000,United Kingdom,6,421,237,1563.34,1,5,4
16130.0,2010-04-01 00:00:00.000,United Kingdom,4,421,55,987.48,1,3,3
12900.0,2010-10-01 00:00:00.000,United Kingdom,1,421,13,340.33,1,1,2
15242.0,2010-10-01 00:00:00.000,United Kingdom,1,421,4,302.04,1,1,2
14316.0,2010-03-01 00:00:00.000,United Kingdom,6,421,32,1355.34,1,2,4
13696.0,2010-01-01 00:00:00.000,United Kingdom,4,421,25,2008.70,1,2,4
18090.0,2010-10-01 00:00:00.000,United Kingdom,1,421,60,349.40,1,3,2
17717.0,2010-10-01 00:00:00.000,United Kingdom,1,420,26,376.92,1,2,2
14343.0,2010-01-01 00:00:00.000,United Kingdom,4,420,238,1088.91,1,5,3
15735.0,2010-10-01 00:00:00.000,United Kingdom,1,420,19,327.68,1,2,2
16176.0,2010-03-01 00:00:00.000,United Kingdom,7,420,81,1964.04,1,4,4
17751.0,2010-10-01 00:00:00.000,United Kingdom,1,420,32,157.86,1,2,1
16991.0,2010-10-01 00:00:00.000,United Kingdom,1,420,74,1041.21,1,3,3
17823.0,2010-10-01 00:00:00.000,United Kingdom,2,420,110,494.25,1,4,2
14956.0,2010-10-01 00:00:00.000,United Kingdom,1,420,4,1325.00,1,1,4
14168.0,2010-05-01 00:00:00.000,United Kingdom,3,420,17,305.90,1,2,2
15817.0,2010-06-01 00:00:00.000,United Kingdom,3,420,152,2766.40,1,4,4
17202.0,2010-10-01 00:00:00.000,United Kingdom,1,420,8,160.65,1,1,1
17390.0,2010-10-01 00:00:00.000,United Kingdom,1,420,12,149.30,1,1,1
17687.0,2010-10-01 00:00:00.000,United Kingdom,1,420,26,432.68,1,2,2
16336.0,2010-03-01 00:00:00.000,United Kingdom,4,420,68,3517.69,1,3,5
15202.0,2010-10-01 00:00:00.000,United Kingdom,8,419,8,-2570.18,1,1,1
17822.0,2010-05-01 00:00:00.000,United Kingdom,5,419,176,2188.50,1,4,4
15686.0,2010-10-01 00:00:00.000,United Kingdom,1,419,1,90.00,1,1,1
17938.0,2010-10-01 00:00:00.000,United Kingdom,1,419,29,144.29,1,2,1
17316.0,2010-10-01 00:00:00.000,United Kingdom,1,419,35,124.45,1,2,1
16879.0,2010-09-01 00:00:00.000,United Kingdom,2,419,2,-140.96,1,1,1
13463.0,2010-10-01 00:00:00.000,United Kingdom,1,419,1,-158.65,1,1,1
14781.0,2010-10-01 00:00:00.000,United Kingdom,1,419,1,-530.31,1,1,1
13446.0,2010-02-01 00:00:00.000,United Kingdom,18,419,214,3608.86,1,5,5
15688.0,2010-10-01 00:00:00.000,United Kingdom,1,418,27,190.57,1,2,1
14839.0,2010-01-01 00:00:00.000,United Kingdom,3,417,74,915.28,1,3,3
14877.0,2010-03-01 00:00:00.000,United Kingdom,2,417,66,437.00,1,3,2
15772.0,2010-10-01 00:00:00.000,United Kingdom,1,417,16,280.88,1,2,2
13820.0,2010-01-01 00:00:00.000,United Kingdom,5,417,93,640.40,1,4,3
17141.0,2010-01-01 00:00:00.000,United Kingdom,4,417,174,754.33,1,4,3
16691.0,2010-05-01 00:00:00.000,United Kingdom,2,417,11,178.83,1,1,1
12835.0,2009-12-01 00:00:00.000,United Kingdom,49,417,630,6018.67,1,5,5
13214.0,2010-03-01 00:00:00.000,United Kingdom,7,417,229,3264.23,1,5,5
13957.0,2010-02-01 00:00:00.000,United Kingdom,3,417,27,458.25,1,2,2
15934.0,2010-10-01 00:00:00.000,United Kingdom,2,417,29,2190.66,1,2,4
16069.0,2010-10-01 00:00:00.000,United Kingdom,1,417,25,457.70,1,2,2
14940.0,2009-12-01 00:00:00.000,United Kingdom,2,417,32,531.49,1,2,2
12699.0,2010-10-01 00:00:00.000,Germany,1,417,41,638.11,1,3,3
16772.0,2009-12-01 00:00:00.000,United Kingdom,5,416,81,2785.60,1,4,4
13152.0,2010-01-01 00:00:00.000,United Kingdom,9,416,138,2114.98,1,4,4
16476.0,2010-10-01 00:00:00.000,United Kingdom,3,416,26,337.00,1,2,2
13387.0,2010-10-01 00:00:00.000,United Kingdom,1,416,73,189.44,1,3,1
15459.0,2010-07-01 00:00:00.000,United Kingdom,2,416,7,202.83,1,1,1
17143.0,2010-07-01 00:00:00.000,United Kingdom,2,416,121,924.11,1,4,3
13088.0,2010-10-01 00:00:00.000,United Kingdom,1,416,20,236.11,1,2,1
17023.0,2010-01-01 00:00:00.000,United Kingdom,3,416,49,800.18,1,3,3
16854.0,2010-03-01 00:00:00.000,United Kingdom,2,416,75,1408.96,1,3,4
15710.0,2010-10-01 00:00:00.000,United Kingdom,1,416,110,898.87,1,4,3
13480.0,2010-01-01 00:00:00.000,United Kingdom,2,416,41,627.82,1,3,3
14734.0,2010-06-01 00:00:00.000,United Kingdom,5,415,64,1045.47,1,3,3
13840.0,2010-10-01 00:00:00.000,United Kingdom,1,415,40,651.40,1,3,3
14469.0,2010-01-01 00:00:00.000,United Kingdom,4,415,147,2112.21,1,4,4
17137.0,2010-01-01 00:00:00.000,United Kingdom,6,415,176,1133.63,1,4,3
16521.0,2010-03-01 00:00:00.000,United Kingdom,3,414,239,1148.01,1,5,3
16702.0,2009-12-01 00:00:00.000,United Kingdom,5,414,92,1100.88,1,4,3
15647.0,2010-10-01 00:00:00.000,United Kingdom,1,414,11,169.00,1,1,1
14612.0,2010-10-01 00:00:00.000,United Kingdom,1,414,14,877.70,1,1,3
12387.0,2010-10-01 00:00:00.000,Australia,1,414,9,143.94,1,1,1
13374.0,2010-09-01 00:00:00.000,United Kingdom,2,414,17,422.80,1,2,2
12511.0,2010-10-01 00:00:00.000,Greece,2,414,194,3065.77,1,5,5
17834.0,2010-09-01 00:00:00.000,United Kingdom,2,414,59,730.47,1,3,3
13386.0,2010-09-01 00:00:00.000,United Kingdom,2,413,31,835.46,1,2,3
13195.0,2010-10-01 00:00:00.000,United Kingdom,1,413,52,172.38,1,3,1
12400.0,2010-10-01 00:00:00.000,Australia,1,413,11,205.25,1,1,1
15995.0,2010-10-01 00:00:00.000,United Kingdom,1,413,111,696.19,1,4,3
18243.0,2010-10-01 00:00:00.000,United Kingdom,1,413,26,515.78,1,2,2
16310.0,2010-03-01 00:00:00.000,United Kingdom,2,413,28,460.08,1,2,2
16167.0,2009-12-01 00:00:00.000,United Kingdom,6,413,71,1149.87,1,3,3
16540.0,2010-10-01 00:00:00.000,United Kingdom,1,413,37,226.70,1,2,1
14686.0,2010-02-01 00:00:00.000,United Kingdom,6,413,236,877.88,1,5,3
12972.0,2010-02-01 00:00:00.000,United Kingdom,6,413,85,1115.95,1,4,3
16465.0,2010-09-01 00:00:00.000,United Kingdom,3,413,49,726.34,1,3,3
14296.0,2010-05-01 00:00:00.000,United Kingdom,3,413,28,448.45,1,2,2
12960.0,2010-02-01 00:00:00.000,United Kingdom,4,413,70,1322.07,1,3,4
12899.0,2010-10-01 00:00:00.000,United Kingdom,1,413,17,366.40,2,2,2
12973.0,2010-10-01 00:00:00.000,United Kingdom,1,413,6,385.55,2,1,2
16975.0,2010-07-01 00:00:00.000,United Kingdom,5,413,47,902.42,2,3,3
14945.0,2010-10-01 00:00:00.000,United Kingdom,1,413,11,179.40,2,1,1
13746.0,2010-10-01 00:00:00.000,United Kingdom,1,413,9,176.69,2,1,1
12369.0,2010-03-01 00:00:00.000,Austria,3,412,93,1791.15,2,4,4
14728.0,2010-10-01 00:00:00.000,United Kingdom,1,412,14,190.58,2,1,1
13241.0,2010-10-01 00:00:00.000,United Kingdom,1,411,42,115.58,2,3,1
17407.0,2010-10-01 00:00:00.000,United Kingdom,1,411,23,552.90,2,2,2
15248.0,2010-06-01 00:00:00.000,United Kingdom,4,410,111,1865.03,2,4,4
17260.0,2010-10-01 00:00:00.000,United Kingdom,1,410,6,120.95,2,1,1
13333.0,2010-02-01 00:00:00.000,United Kingdom,3,410,55,1015.74,2,3,3
13574.0,2010-10-01 00:00:00.000,United Kingdom,1,410,103,421.25,2,4,2
17435.0,2010-10-01 00:00:00.000,United Kingdom,1,410,15,331.35,2,1,2
13073.0,2010-09-01 00:00:00.000,United Kingdom,2,410,27,418.08,2,2,2
16920.0,2010-10-01 00:00:00.000,United Kingdom,1,410,23,355.45,2,2,2
13977.0,2010-10-01 00:00:00.000,United Kingdom,1,410,13,519.81,2,1,2
14183.0,2010-08-01 00:00:00.000,United Kingdom,2,410,35,286.29,2,2,2
12926.0,2009-12-01 00:00:00.000,United Kingdom,4,410,274,1548.46,2,5,4
14181.0,2010-05-01 00:00:00.000,United Kingdom,2,410,54,310.55,2,3,2
14197.0,2010-10-01 00:00:00.000,United Kingdom,1,410,20,390.05,2,2,2
17981.0,2010-10-01 00:00:00.000,United Kingdom,1,410,17,239.12,2,2,1
17393.0,2010-08-01 00:00:00.000,United Kingdom,2,410,48,381.15,2,3,2
13733.0,2009-12-01 00:00:00.000,United Kingdom,3,410,30,484.53,2,2,2
14249.0,2010-01-01 00:00:00.000,United Kingdom,12,410,291,5625.46,2,5,5
14718.0,2010-10-01 00:00:00.000,United Kingdom,1,409,11,226.42,2,1,1
16259.0,2010-04-01 00:00:00.000,United Kingdom,3,409,93,361.94,2,4,2
15064.0,2009-12-01 00:00:00.000,United Kingdom,4,409,81,1254.41,2,4,4
12411.0,2010-10-01 00:00:00.000,Australia,1,409,22,346.90,2,2,2
17327.0,2010-05-01 00:00:00.000,United Kingdom,2,409,4,152.35,2,1,1
16785.0,2010-10-01 00:00:00.000,United Kingdom,1,409,35,533.78,2,2,2
16576.0,2010-07-01 00:00:00.000,United Kingdom,5,409,36,513.17,2,2,2
18247.0,2010-03-01 00:00:00.000,United Kingdom,6,409,47,721.43,2,3,3
15207.0,2010-06-01 00:00:00.000,United Kingdom,5,409,27,653.77,2,2,3
16962.0,2010-10-01 00:00:00.000,United Kingdom,1,409,15,251.04,2,1,1
14324.0,2010-01-01 00:00:00.000,United Kingdom,2,409,41,701.61,2,3,3
14278.0,2010-10-01 00:00:00.000,United Kingdom,1,409,13,205.83,2,1,1
13578.0,2010-10-01 00:00:00.000,United Kingdom,1,408,9,147.66,2,1,1
13274.0,2010-10-01 00:00:00.000,United Kingdom,1,408,19,360.85,2,2,2
13906.0,2010-10-01 00:00:00.000,United Kingdom,1,408,1,42.00,2,1,1
15536.0,2010-10-01 00:00:00.000,United Kingdom,1,408,16,259.09,2,1,1
15876.0,2010-09-01 00:00:00.000,United Kingdom,2,408,11,1449.14,2,1,4
12537.0,2010-10-01 00:00:00.000,Sweden,1,408,43,732.94,2,3,3
12563.0,2010-10-01 00:00:00.000,Italy,1,408,13,249.24,2,1,1
13547.0,2010-10-01 00:00:00.000,United Kingdom,1,407,47,175.53,2,3,1
14281.0,2010-10-01 00:00:00.000,United Kingdom,1,407,7,245.15,2,1,1
17478.0,2010-03-01 00:00:00.000,United Kingdom,2,407,40,1272.80,2,3,4
17326.0,2010-06-01 00:00:00.000,United Kingdom,2,407,89,321.95,2,4,2
13713.0,2010-05-01 00:00:00.000,United Kingdom,3,407,82,743.26,2,4,3
